Album Name,Track Number,Track Name,Track Duration (ms),Explicit,Popularity,Acousticness,Danceability,Energy,Instrumentalness,Key,Liveness,Loudness,Speechiness,Tempo,Time Signature,Valence,Album URI,Track URI
Red (Deluxe Edition),9,Stay Stay Stay,204826,False,48,0.307,0.729,0.748,1.29e-06,0,0.09,-6.67,0.0245,99.981,4,0.928,spotify:album:1KlU96Hw9nlvqpBPlSqcTV,spotify:track:1x0J8LFX23d5h1zzuzZorc
Red (Deluxe Edition),10,The Last Time,298293,False,48,0.035,0.505,0.443,3.15e-06,2,0.0921,-7.039,0.0276,94.069,4,0.123,spotify:album:1KlU96Hw9nlvqpBPlSqcTV,spotify:track:7vvIpJZye5cRR6De1LKM0m
Red (Deluxe Edition),11,Holy Ground,201853,False,47,0.0162,0.627,0.816,0.00208,4,0.0966,-6.698,0.0774,157.043,4,0.648,spotify:album:1KlU96Hw9nlvqpBPlSqcTV,spotify:track:5d2Kn9oAAh9S2EbyCo1i52
Red (Deluxe Edition),12,Sad Beautiful Tragic,283680,False,44,0.632,0.624,0.34,0.0337,7,0.121,-12.411,0.029,129.987,3,0.261,spotify:album:1KlU96Hw9nlvqpBPlSqcTV,spotify:track:5QKhg4r4Ibt0LVTmWEXTEg
Red (Deluxe Edition),13,The Lucky One,240133,False,45,0.0371,0.706,0.499,0.0,4,0.132,-7.675,0.0369,117.937,4,0.545,spotify:album:1KlU96Hw9nlvqpBPlSqcTV,spotify:track:2wtHlpYSgC7xEdD3DrSHNL
Red (Deluxe Edition),14,Everything Has Changed,243933,False,48,0.36,0.624,0.458,3.89e-06,6,0.303,-6.755,0.0287,80.017,4,0.436,spotify:album:1KlU96Hw9nlvqpBPlSqcTV,spotify:track:7gdwoOmi258QJq0hmQ4hto
Red (Deluxe Edition),15,Starlight,217826,False,45,0.0213,0.649,0.777,0.000335,9,0.221,-5.804,0.0406,126.018,4,0.587,spotify:album:1KlU96Hw9nlvqpBPlSqcTV,spotify:track:0vqI4ZIMuifeKeItGiWbPj
Red (Deluxe Edition),16,Begin Again,237613,False,45,0.199,0.53,0.526,3.52e-06,7,0.232,-8.349,0.0263,79.025,4,0.323,spotify:album:1KlU96Hw9nlvqpBPlSqcTV,spotify:track:48A0aShHlovDfTMucMrE66
Red (Deluxe Edition),17,The Moment I Knew,285560,False,43,0.187,0.62,0.506,1.47e-05,7,0.102,-7.327,0.0312,126.015,4,0.275,spotify:album:1KlU96Hw9nlvqpBPlSqcTV,spotify:track:5AsmAjBSSQjRPWgAYIp8tm
Red (Deluxe Edition),18,Come Back...Be Here,222706,False,47,0.00471,0.483,0.548,2.01e-06,4,0.0997,-6.291,0.0254,79.926,4,0.217,spotify:album:1KlU96Hw9nlvqpBPlSqcTV,spotify:track:4qyalTRMRH5YuEntvvMvq0
Red (Deluxe Edition),19,Girl At Home,220320,False,41,0.272,0.733,0.59,0.0,5,0.136,-5.86,0.0284,125.048,4,0.633,spotify:album:1KlU96Hw9nlvqpBPlSqcTV,spotify:track:6cf6rLb8qcklvJv90W6HCW
Red (Deluxe Edition),20,Treacherous - Original Demo Recording,239720,False,39,0.175,0.828,0.64,6.14e-05,2,0.0996,-8.248,0.0355,109.993,4,0.519,spotify:album:1KlU96Hw9nlvqpBPlSqcTV,spotify:track:7BT9K9BDqq6HI2oWH5UMZQ
Red (Deluxe Edition),21,Red - Original Demo Recording,226280,False,39,0.113,0.678,0.902,0.000235,1,0.0722,-4.659,0.0358,124.998,4,0.637,spotify:album:1KlU96Hw9nlvqpBPlSqcTV,spotify:track:4mqgn90sCeVSYqcoftTQTd
Red (Deluxe Edition),22,State Of Grace - Acoustic,323080,False,42,0.664,0.626,0.118,0.000169,7,0.127,-15.91,0.0305,105.597,4,0.0682,spotify:album:1KlU96Hw9nlvqpBPlSqcTV,spotify:track:5G9AVKld9q7DCrmoY42raf
Red,1,State Of Grace,295186,False,42,0.000197,0.588,0.825,0.00138,4,0.0885,-5.882,0.0328,129.968,4,0.397,spotify:album:1EoDsNmgTLtmwe1BDAVxV5,spotify:track:786NsUYn4GGUf8AOt0SQhP
Red,2,Red,220826,False,61,0.0773,0.602,0.896,8.87e-05,1,0.091,-4.267,0.0437,124.978,4,0.641,spotify:album:1EoDsNmgTLtmwe1BDAVxV5,spotify:track:0cITLOYn1Sv4q27zZPqlNK
Red,3,Treacherous,240773,False,41,0.101,0.705,0.621,4.3e-06,2,0.147,-8.086,0.0334,109.993,4,0.395,spotify:album:1EoDsNmgTLtmwe1BDAVxV5,spotify:track:5kYFVSQoPu7yRpfiHBwMUk
Red,4,I Knew You Were Trouble.,217973,False,64,0.00454,0.622,0.469,2.25e-06,3,0.0398,-6.798,0.0363,77.019,4,0.679,spotify:album:1EoDsNmgTLtmwe1BDAVxV5,spotify:track:72jCZdH0Lhg93z6Z4hBjgj
Red,5,All Too Well,327893,False,49,0.0382,0.602,0.609,0.0002,0,0.127,-7.803,0.0243,93.06,4,0.337,spotify:album:1EoDsNmgTLtmwe1BDAVxV5,spotify:track:4XMP3zVxrnr58T0tjIHvpR
Red,6,22,230133,False,54,0.00215,0.658,0.729,0.0013,7,0.0752,-6.561,0.0378,104.007,4,0.668,spotify:album:1EoDsNmgTLtmwe1BDAVxV5,spotify:track:2ULNeSomDxVNmdDy8VxEBU
Red,7,I Almost Do,242573,False,44,0.0173,0.567,0.481,4.13e-05,4,0.182,-7.357,0.027,145.865,4,0.233,spotify:album:1EoDsNmgTLtmwe1BDAVxV5,spotify:track:5VwFkx7JOimOGTYfha5rs1
Red,8,We Are Never Ever Getting Back Together,191880,False,62,0.00957,0.628,0.676,2.65e-05,7,0.102,-5.911,0.0916,85.984,4,0.75,spotify:album:1EoDsNmgTLtmwe1BDAVxV5,spotify:track:7AEAGTc8cReDqcbPoY9gwo
Red,9,Stay Stay Stay,204826,False,42,0.307,0.729,0.748,1.29e-06,0,0.09,-6.67,0.0245,99.981,4,0.928,spotify:album:1EoDsNmgTLtmwe1BDAVxV5,spotify:track:1qLeEu4iXEclkLwoBlMiou
Red,10,The Last Time,298293,False,40,0.035,0.505,0.443,3.15e-06,2,0.0921,-7.039,0.0276,94.069,4,0.123,spotify:album:1EoDsNmgTLtmwe1BDAVxV5,spotify:track:3n9mzjgAzjyKawvbHzciXF
Red,11,Holy Ground,201853,False,40,0.0162,0.627,0.816,0.00208,4,0.0966,-6.698,0.0774,157.043,4,0.648,spotify:album:1EoDsNmgTLtmwe1BDAVxV5,spotify:track:1fGsZsIkQkOspfsT24nQP6
Red,12,Sad Beautiful Tragic,283680,False,39,0.632,0.624,0.34,0.0337,7,0.121,-12.411,0.029,129.987,3,0.261,spotify:album:1EoDsNmgTLtmwe1BDAVxV5,spotify:track:6LKjHhOW1az75pCQ9XJJtF
Red,13,The Lucky One,240133,False,39,0.0371,0.706,0.499,0.0,4,0.132,-7.675,0.0369,117.937,4,0.545,spotify:album:1EoDsNmgTLtmwe1BDAVxV5,spotify:track:2X2J0BhxaLTmnxO4pPUhSd
Red,14,Everything Has Changed,243933,False,54,0.36,0.624,0.458,3.89e-06,6,0.303,-6.755,0.0287,80.017,4,0.436,spotify:album:1EoDsNmgTLtmwe1BDAVxV5,spotify:track:4NAmRvqSITAAzKWnC8yRq3
Red,15,Starlight,217826,False,40,0.0213,0.649,0.777,0.000335,9,0.221,-5.804,0.0406,126.018,4,0.587,spotify:album:1EoDsNmgTLtmwe1BDAVxV5,spotify:track:7MecVsMj22MneZt7kVFaCr
Red,16,Begin Again,237613,False,58,0.199,0.53,0.526,3.52e-06,7,0.232,-8.349,0.0263,79.025,4,0.323,spotify:album:1EoDsNmgTLtmwe1BDAVxV5,spotify:track:0L4YCNRfXAoTvdpWeH2RGj
Speak Now World Tour Live,1,Sparks Fly - Live/2011,336826,False,48,0.00917,0.455,0.783,0.0,5,0.918,-5.184,0.0393,114.981,4,0.298,spotify:album:6fyR4wBPwLHKcRtxgd4sGh,spotify:track:1aBJNc2thaKyh5THWzIqHX
Speak Now World Tour Live,2,Mine - Live/2011,259279,False,47,0.00233,0.496,0.852,0.0,7,0.554,-4.775,0.0373,120.969,4,0.442,spotify:album:6fyR4wBPwLHKcRtxgd4sGh,spotify:track:7yndkPYP6YQQLBpPsizDfh
Speak Now World Tour Live,3,The Story Of Us - Live,290520,False,47,0.00048,0.419,0.908,0.0,9,0.815,-5.156,0.0651,139.813,4,0.472,spotify:album:6fyR4wBPwLHKcRtxgd4sGh,spotify:track:72GIZuUXo14oyrS0si3Rgc
Speak Now World Tour Live,4,Mean - Live/2011,246373,False,46,0.154,0.429,0.915,0.0,4,0.693,-4.373,0.069,163.752,4,0.432,spotify:album:6fyR4wBPwLHKcRtxgd4sGh,spotify:track:7mFiEij8AXPUZB7aKLbUlQ
Speak Now World Tour Live,5,Ours - Live/2011,245973,False,46,0.715,0.421,0.355,0.0,0,0.867,-10.21,0.0298,77.769,4,0.267,spotify:album:6fyR4wBPwLHKcRtxgd4sGh,spotify:track:68QyrSzpnoU04AAhE5z8lj
Speak Now World Tour Live,6,Back To December/Apologize/You're Not Sorry - Live/2011/Medley,362826,False,53,0.155,0.374,0.516,0.0,2,0.795,-8.745,0.0294,142.057,4,0.171,spotify:album:6fyR4wBPwLHKcRtxgd4sGh,spotify:track:1IsquhJFJ0qcFZI7FeAEuN
Speak Now World Tour Live,7,Better Than Revenge - Live/2011,344573,False,48,0.00306,0.445,0.887,2.67e-05,11,0.931,-5.629,0.0768,145.954,4,0.386,spotify:album:6fyR4wBPwLHKcRtxgd4sGh,spotify:track:6505MLhnqTDDg4tjoUz2Wp
Speak Now World Tour Live,8,Speak Now - Live/2011,248146,False,47,0.0636,0.615,0.694,1.28e-06,7,0.83,-5.251,0.0318,118.876,4,0.373,spotify:album:6fyR4wBPwLHKcRtxgd4sGh,spotify:track:3QFB14MOUf3imlyISNmrbT
Speak Now World Tour Live,9,Last Kiss - Live/2011,369066,False,46,0.205,0.427,0.395,8.73e-06,0,0.701,-12.551,0.0291,79.517,3,0.188,spotify:album:6fyR4wBPwLHKcRtxgd4sGh,spotify:track:6hH37tyeRdyan1mAppmVor
Speak Now World Tour Live,10,Drops Of Jupiter - Live/2011,315173,False,52,0.806,0.374,0.504,0.0,2,0.76,-8.407,0.0392,109.025,5,0.27,spotify:album:6fyR4wBPwLHKcRtxgd4sGh,spotify:track:0BSmbCIY36iw04azzJ3S0S
Speak Now World Tour Live,11,Bette Davis Eyes - Live/2011,189146,False,48,0.713,0.327,0.488,0.0,6,0.837,-9.287,0.0322,104.46,4,0.363,spotify:album:6fyR4wBPwLHKcRtxgd4sGh,spotify:track:6KF9xd2hBLuexrmBX4vUWD
Speak Now World Tour Live,12,I Want You Back - Live/2011,83253,False,49,0.794,0.536,0.512,0.000122,6,0.497,-6.794,0.0341,97.397,4,0.249,spotify:album:6fyR4wBPwLHKcRtxgd4sGh,spotify:track:4KB3zBArZ1rHRExilzycaV
Speak Now World Tour Live,13,Dear John - Live/2011,404680,False,47,0.0157,0.521,0.386,0.0,4,0.884,-8.784,0.0301,119.518,3,0.138,spotify:album:6fyR4wBPwLHKcRtxgd4sGh,spotify:track:4DbI1rr4IQ2bc8nejy9ttd
Speak Now World Tour Live,14,Enchanted - Live/2011,389213,False,49,0.0747,0.34,0.663,2.34e-06,8,0.563,-5.597,0.0331,163.678,4,0.214,spotify:album:6fyR4wBPwLHKcRtxgd4sGh,spotify:track:3lm4L3pPL32PFy74dR17OR
Speak Now World Tour Live,15,Haunted - Live/2011,292426,False,47,0.0245,0.338,0.818,0.0,5,0.889,-7.495,0.0496,162.157,4,0.177,spotify:album:6fyR4wBPwLHKcRtxgd4sGh,spotify:track:6znB7YZhMJT2B83zfbiyLq
Speak Now World Tour Live,16,Long Live - Live/2011,376466,False,48,0.0053,0.544,0.728,0.0,7,0.865,-5.838,0.0282,101.939,4,0.204,spotify:album:6fyR4wBPwLHKcRtxgd4sGh,spotify:track:5QkzyLUb4ggojNDp8G2OxX
Speak Now (Deluxe Edition),1,Mine,230706,False,54,0.00265,0.624,0.757,1.87e-06,7,0.189,-2.94,0.0296,121.07,4,0.658,spotify:album:5EpMjweRD573ASl7uNiHym,spotify:track:6LZaxlycSWrJZ4Volb25qx
Speak Now (Deluxe Edition),2,Sparks Fly,260933,False,55,0.0396,0.605,0.787,1.42e-06,5,0.163,-3.002,0.0308,114.987,4,0.374,spotify:album:5EpMjweRD573ASl7uNiHym,spotify:track:1q8E1FfFuhd12c5JcJwPxQ
Speak Now (Deluxe Edition),3,Back To December,293026,False,55,0.117,0.529,0.67,0.0,2,0.334,-4.663,0.0303,141.893,4,0.286,spotify:album:5EpMjweRD573ASl7uNiHym,spotify:track:7lxADouiWFkwR7ZV2GKUcH
Speak Now (Deluxe Edition),4,Speak Now,240760,False,51,0.095,0.709,0.599,0.0,7,0.0973,-3.734,0.0304,118.975,4,0.735,spotify:album:5EpMjweRD573ASl7uNiHym,spotify:track:1nYWTzy5zu3zEPNgB1sItW
Speak Now (Deluxe Edition),5,Dear John,403920,False,56,0.166,0.589,0.47,1.45e-06,4,0.112,-5.32,0.028,119.386,3,0.102,spotify:album:5EpMjweRD573ASl7uNiHym,spotify:track:1ubvV5ECkm6nSI6g1HmbBK
Speak Now (Deluxe Edition),6,Mean,237733,False,56,0.452,0.568,0.761,0.0,4,0.217,-3.987,0.0459,163.974,4,0.789,spotify:album:5EpMjweRD573ASl7uNiHym,spotify:track:4N60XfcTE1ysLZGbYgnYXq
Speak Now (Deluxe Edition),7,The Story Of Us,265666,False,52,0.00478,0.543,0.818,0.000368,4,0.0357,-3.611,0.0398,139.898,4,0.683,spotify:album:5EpMjweRD573ASl7uNiHym,spotify:track:19tHCfzUSoy5HkpxcmbA0A
Speak Now (Deluxe Edition),8,Never Grow Up,290466,False,54,0.819,0.714,0.305,0.0,2,0.174,-8.837,0.0305,124.91,4,0.554,spotify:album:5EpMjweRD573ASl7uNiHym,spotify:track:74WBGgUnpKrJXt6TETfR6Z
Speak Now (Deluxe Edition),9,Enchanted,352186,False,56,0.0739,0.455,0.623,0.000424,8,0.146,-3.878,0.0288,163.893,4,0.208,spotify:album:5EpMjweRD573ASl7uNiHym,spotify:track:14LtANuaslKWyYbktUrHBU
Speak Now (Deluxe Edition),10,Better Than Revenge,217160,False,63,0.0139,0.516,0.917,6.37e-06,11,0.36,-3.186,0.0827,145.821,4,0.635,spotify:album:5EpMjweRD573ASl7uNiHym,spotify:track:1By2VQkUN0Frd8mKNV5NYC
Speak Now (Deluxe Edition),11,Innocent,302253,False,47,0.186,0.552,0.608,0.0,1,0.125,-5.29,0.0259,134.05,4,0.17,spotify:album:5EpMjweRD573ASl7uNiHym,spotify:track:3kfgJql90tzgoxByioAMXR
Speak Now (Deluxe Edition),12,Haunted,242080,False,55,0.0826,0.436,0.95,1.08e-06,5,0.149,-2.627,0.057,162.088,4,0.352,spotify:album:5EpMjweRD573ASl7uNiHym,spotify:track:11UaQaEp2LvdspTyyuE3ur
Speak Now (Deluxe Edition),13,Last Kiss,367133,False,53,0.57,0.371,0.341,3.09e-05,10,0.101,-9.475,0.0319,89.038,1,0.196,spotify:album:5EpMjweRD573ASl7uNiHym,spotify:track:1D27z8xNzjW0Mwwt1NCWhJ
Speak Now (Deluxe Edition),14,Long Live,317453,False,53,0.036,0.418,0.68,7.59e-05,7,0.114,-4.3,0.0347,204.12,4,0.142,spotify:album:5EpMjweRD573ASl7uNiHym,spotify:track:7DjCRhhFo9PPzca1BjMLcf
Speak Now (Deluxe Edition),15,Ours,237920,False,55,0.537,0.608,0.569,0.0,0,0.097,-7.227,0.0284,159.845,4,0.238,spotify:album:5EpMjweRD573ASl7uNiHym,spotify:track:1EQn3Uc5AyUXoiPLeyCrrg
Speak Now (Deluxe Edition),16,If This Was A Movie,234546,False,51,0.166,0.511,0.719,4.54e-06,4,0.34,-3.457,0.0265,147.852,4,0.289,spotify:album:5EpMjweRD573ASl7uNiHym,spotify:track:0vvt4IZOMkRug195S4MUq0
Speak Now (Deluxe Edition),17,Superman,275960,False,48,0.0268,0.582,0.765,1.95e-06,7,0.103,-3.648,0.0324,131.982,4,0.559,spotify:album:5EpMjweRD573ASl7uNiHym,spotify:track:2R7C9dDqv1UPycvepBFziA
Speak Now (Deluxe Edition),18,Back To December - Acoustic,292560,False,50,0.748,0.541,0.453,0.0,2,0.2,-6.459,0.0266,141.757,4,0.377,spotify:album:5EpMjweRD573ASl7uNiHym,spotify:track:6IH2Z54gYPLqgJtxZjX80i
Speak Now (Deluxe Edition),19,Haunted - Acoustic Version,217613,False,50,0.842,0.563,0.443,0.0,5,0.293,-5.078,0.0247,80.962,4,0.313,spotify:album:5EpMjweRD573ASl7uNiHym,spotify:track:62rlxI6g2PNaWsHoiRryto
Speak Now (Deluxe Edition),20,Mine - POP Mix,230333,False,46,0.00727,0.695,0.723,1.2e-06,7,0.1,-3.806,0.0285,121.011,4,0.679,spotify:album:5EpMjweRD573ASl7uNiHym,spotify:track:0fAbfDiuQiUwV7FUcFfRGY
Speak Now,1,Mine,230706,False,64,0.00265,0.624,0.757,1.87e-06,7,0.189,-2.94,0.0296,121.07,4,0.658,spotify:album:5MfAxS5zz8MlfROjGQVXhy,spotify:track:0dBW6ZsW8skfvoRfgeerBF
Speak Now,2,Sparks Fly,260933,False,63,0.0396,0.605,0.787,1.42e-06,5,0.163,-3.002,0.0308,114.987,4,0.374,spotify:album:5MfAxS5zz8MlfROjGQVXhy,spotify:track:6d9IiDcFxtFVIvt9pCqyGH
Speak Now,3,Back To December,293026,False,67,0.117,0.529,0.67,0.0,2,0.334,-4.663,0.0303,141.893,4,0.286,spotify:album:5MfAxS5zz8MlfROjGQVXhy,spotify:track:3DrjZArsPsoqbLzUZZV1Id
Speak Now,4,Speak Now,240760,False,60,0.095,0.709,0.599,0.0,7,0.0973,-3.734,0.0304,118.975,4,0.735,spotify:album:5MfAxS5zz8MlfROjGQVXhy,spotify:track:24DefNCFiWTP8OjYWiXuYe
Speak Now,5,Dear John,403920,False,58,0.166,0.589,0.47,1.45e-06,4,0.112,-5.32,0.028,119.386,3,0.102,spotify:album:5MfAxS5zz8MlfROjGQVXhy,spotify:track:7hZuICN5eaCuQyp443RCt6
Speak Now,6,Mean,237733,False,64,0.452,0.568,0.761,0.0,4,0.217,-3.987,0.0459,163.974,4,0.789,spotify:album:5MfAxS5zz8MlfROjGQVXhy,spotify:track:5yEPktRqvIhko5QFF3aBhQ
Speak Now,7,The Story Of Us,265666,False,60,0.00478,0.543,0.818,0.000368,4,0.0357,-3.611,0.0398,139.898,4,0.683,spotify:album:5MfAxS5zz8MlfROjGQVXhy,spotify:track:3RBluWmSoG2pGA1OePzGJI
Speak Now,8,Never Grow Up,290466,False,55,0.819,0.714,0.305,0.0,2,0.174,-8.837,0.0305,124.91,4,0.554,spotify:album:5MfAxS5zz8MlfROjGQVXhy,spotify:track:1wJL1A0QUHJPf2cm7tsrdw
Speak Now,9,Enchanted,352186,False,74,0.0739,0.455,0.623,0.000424,8,0.146,-3.878,0.0288,163.893,4,0.208,spotify:album:5MfAxS5zz8MlfROjGQVXhy,spotify:track:10eBRyImhfqVvkiVEGf0N0
Speak Now,10,Better Than Revenge,217160,False,63,0.0139,0.516,0.917,6.37e-06,11,0.36,-3.186,0.0827,145.821,4,0.635,spotify:album:5MfAxS5zz8MlfROjGQVXhy,spotify:track:2ythurkTtSiyfK7GprJoFW
Speak Now,11,Innocent,302253,False,50,0.186,0.552,0.608,0.0,1,0.125,-5.29,0.0259,134.05,4,0.17,spotify:album:5MfAxS5zz8MlfROjGQVXhy,spotify:track:5GPwN5iZ9ZMSXAkppj4Uvv
Speak Now,12,Haunted,242080,False,58,0.0826,0.436,0.95,1.08e-06,5,0.149,-2.627,0.057,162.088,4,0.352,spotify:album:5MfAxS5zz8MlfROjGQVXhy,spotify:track:28M2gifMU282QBM3fKajIS
Speak Now,13,Last Kiss,367133,False,58,0.57,0.371,0.341,3.09e-05,10,0.101,-9.475,0.0319,89.038,1,0.196,spotify:album:5MfAxS5zz8MlfROjGQVXhy,spotify:track:4h0EXpatqJImv4VRgvX6po
Speak Now,14,Long Live,317946,False,56,0.036,0.418,0.68,7.59e-05,7,0.108,-4.3,0.0346,204.125,4,0.142,spotify:album:5MfAxS5zz8MlfROjGQVXhy,spotify:track:6XDBA3QWX51lDJ0oZbaJJN
Fearless Platinum Edition,1,Jump Then Fall,237066,False,45,0.111,0.618,0.687,0.0,2,0.0693,-5.737,0.0271,79.991,4,0.82,spotify:album:43OpbkiiIxJO8ktIB777Nn,spotify:track:08gavXombT6KR0af88i9tA
Fearless Platinum Edition,2,Untouchable,311040,False,45,0.0583,0.419,0.454,3.78e-06,5,0.0974,-6.809,0.0335,200.017,4,0.288,spotify:album:43OpbkiiIxJO8ktIB777Nn,spotify:track:2IZ00ed83ygPIiacYScWUE
Fearless Platinum Edition,3,Forever & Always - Piano Version,267506,False,45,0.852,0.592,0.16,0.0,9,0.116,-10.785,0.0347,118.929,4,0.294,spotify:album:43OpbkiiIxJO8ktIB777Nn,spotify:track:46HGgtwmmuEB8mvDCyjyAc
Fearless Platinum Edition,4,Come In With The Rain,238106,False,44,0.0868,0.527,0.475,4.34e-06,2,0.248,-6.205,0.0258,143.962,4,0.224,spotify:album:43OpbkiiIxJO8ktIB777Nn,spotify:track:4pl5zcqCv4vc3cB7M4MZ6f
Fearless Platinum Edition,5,SuperStar,261453,False,42,0.367,0.61,0.531,0.0,2,0.351,-6.123,0.0239,85.979,4,0.228,spotify:album:43OpbkiiIxJO8ktIB777Nn,spotify:track:14Bljc3pOOG0xQX3wqhLN9
Fearless Platinum Edition,6,The Other Side Of The Door,237600,False,44,0.169,0.476,0.816,0.0,4,0.238,-4.279,0.0347,163.847,4,0.469,spotify:album:43OpbkiiIxJO8ktIB777Nn,spotify:track:0xvsgzM8AtBtRHZm5rav8A
Fearless Platinum Edition,7,Fearless,242000,False,47,0.0364,0.598,0.714,1.04e-06,5,0.31,-4.397,0.0273,99.979,4,0.467,spotify:album:43OpbkiiIxJO8ktIB777Nn,spotify:track:3F6czr26ZwGU5O5CHY04Ma
Fearless Platinum Edition,8,Fifteen,294346,False,46,0.0728,0.559,0.636,0.0,7,0.144,-4.4,0.0263,95.485,4,0.214,spotify:album:43OpbkiiIxJO8ktIB777Nn,spotify:track:3M0w3fhdXByHLCNAoi5c9G
Fearless Platinum Edition,9,Love Story,235280,False,52,0.157,0.618,0.736,0.0,2,0.073,-3.937,0.0308,118.982,4,0.307,spotify:album:43OpbkiiIxJO8ktIB777Nn,spotify:track:0kN3oXYWWAk1uC0y2WoyOE
Fearless Platinum Edition,10,Hey Stephen,254320,False,44,0.168,0.843,0.553,2.66e-06,6,0.107,-7.348,0.0317,115.997,4,0.825,spotify:album:43OpbkiiIxJO8ktIB777Nn,spotify:track:6wcFdMmiDscAhZJrcVFumx
Fearless Platinum Edition,11,White Horse,234440,False,45,0.302,0.585,0.346,0.0,0,0.102,-8.014,0.0256,92.564,4,0.195,spotify:album:43OpbkiiIxJO8ktIB777Nn,spotify:track:4jPtq9shRdUv8Zjr0a5xkD
Fearless Platinum Edition,12,You Belong With Me,231146,False,53,0.164,0.687,0.771,2.46e-05,6,0.112,-4.424,0.0384,129.964,4,0.445,spotify:album:43OpbkiiIxJO8ktIB777Nn,spotify:track:3as6Wz3mwbTnusWhZjTUNr
Fearless Platinum Edition,13,Breathe,263986,False,45,0.373,0.498,0.486,0.0,1,0.113,-7.384,0.0273,147.952,4,0.17,spotify:album:43OpbkiiIxJO8ktIB777Nn,spotify:track:6S9G7J3EB1ZY0rrZPwsBg5
Fearless Platinum Edition,14,Tell Me Why,200560,False,43,0.0606,0.601,0.852,3.41e-06,7,0.37,-3.096,0.0386,100.015,4,0.513,spotify:album:43OpbkiiIxJO8ktIB777Nn,spotify:track:4XrP7vKBjKLEYlRZdb0Ygr
Fearless Platinum Edition,15,You're Not Sorry,261800,False,44,0.13,0.459,0.459,2.3e-06,6,0.113,-4.126,0.0275,134.018,4,0.281,spotify:album:43OpbkiiIxJO8ktIB777Nn,spotify:track:6HWYtS215rxaaMjvpyG18W
Fearless Platinum Edition,16,The Way I Loved You,244240,False,45,0.0322,0.436,0.712,0.0,5,0.111,-3.689,0.0329,160.886,4,0.379,spotify:album:43OpbkiiIxJO8ktIB777Nn,spotify:track:77VotUUL79U10TAnYdqwvr
Fearless Platinum Edition,17,Forever & Always,225333,False,45,0.0907,0.605,0.829,0.0,10,0.106,-4.993,0.0549,128.012,4,0.514,spotify:album:43OpbkiiIxJO8ktIB777Nn,spotify:track:1zxrcAk6eiytfavqriMcKT
Fearless Platinum Edition,18,The Best Day,245346,False,43,0.611,0.664,0.447,1e-06,1,0.139,-8.535,0.0292,126.079,4,0.364,spotify:album:43OpbkiiIxJO8ktIB777Nn,spotify:track:5YbZZ2gYfvW1UvHHF4pVaD
Fearless Platinum Edition,19,Change,281053,False,42,0.00471,0.548,0.756,0.0,5,0.117,-4.175,0.036,96.038,4,0.224,spotify:album:43OpbkiiIxJO8ktIB777Nn,spotify:track:0RdcBnAXyH2YZZvcBVu2k6
Live From Clear Channel Stripped 2008,1,Love Story - Live From Clear Channel Stripped 2008,221028,False,41,0.659,0.741,0.444,0.0,2,0.131,-7.031,0.0311,119.006,4,0.512,spotify:album:1ycoesYxIFymXWebfmz828,spotify:track:4RBKAqJ3qyvvriDG0s9IJ3
Live From Clear Channel Stripped 2008,2,Fearless - Live From Clear Channel Stripped 2008,198247,False,40,0.814,0.623,0.266,0.0,5,0.145,-5.894,0.026,96.601,4,0.467,spotify:album:1ycoesYxIFymXWebfmz828,spotify:track:5g7RMU3cV7zXWH244BLe7G
Live From Clear Channel Stripped 2008,3,Beautiful Eyes - Live From Clear Channel Stripped 2008,176316,False,46,0.596,0.627,0.704,0.0,3,0.0598,-3.739,0.0269,98.958,4,0.457,spotify:album:1ycoesYxIFymXWebfmz828,spotify:track:4aBW31cmkA7BLColUsMEeZ
Live From Clear Channel Stripped 2008,4,Untouchable - Live From Clear Channel Stripped 2008,222959,False,37,0.856,0.731,0.184,0.0,5,0.0927,-9.235,0.0418,102.404,4,0.331,spotify:album:1ycoesYxIFymXWebfmz828,spotify:track:4MbHDiHQjhmoVAV75G04Ql
Live From Clear Channel Stripped 2008,5,Teardrops On My Guitar - Live From Clear Channel Stripped 2008,196346,False,37,0.664,0.344,0.801,0.0,10,0.106,-5.373,0.0574,204.489,4,0.615,spotify:album:1ycoesYxIFymXWebfmz828,spotify:track:4DjevQhsPWULcondN4mRh5
Live From Clear Channel Stripped 2008,6,Picture To Burn - Live From Clear Channel Stripped 2008,173899,False,37,0.266,0.647,0.872,0.0,7,0.419,-1.953,0.0524,105.798,4,0.684,spotify:album:1ycoesYxIFymXWebfmz828,spotify:track:7EvU9pRoJ9Xs7anx0P7tEc
Live From Clear Channel Stripped 2008,7,Should've Said No - Live From Clear Channel Stripped 2008,228473,False,37,0.399,0.429,0.808,0.0,7,0.0884,-3.004,0.0677,171.537,4,0.438,spotify:album:1ycoesYxIFymXWebfmz828,spotify:track:5a9hUL6ZuiagZhazwrtwHF
Live From Clear Channel Stripped 2008,8,Change - Live From Clear Channel Stripped 2008,258487,False,34,0.156,0.243,0.712,0.0,5,0.111,-4.307,0.0577,202.319,4,0.273,spotify:album:1ycoesYxIFymXWebfmz828,spotify:track:69o9kr9UexjzeZDE8yD8dQ
Fearless,1,Fearless,243093,False,36,0.0365,0.591,0.703,0.0,5,0.307,-4.376,0.0279,100.036,4,0.442,spotify:album:1rwH2628RIOVM3WMwwO418,spotify:track:3SBGfIPUVlqt1YGxgZXoJ9
